Species,Area,Units,Country,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006
SQE,27.8.d,TLW,GB,0,0,0,0,0,0,0,0,0,0
SQE,27.8.d.2,TLW,GB,0,0,0,0,0,0,0,0,0,0
SQE,27.6,TLW,IE,0,0,0,0,0,1,0,7,0,0
SQE,27.7,TLW,IE,0.42,1,0,1,0,0,0,0,0,6
SQE,27,TLW,IE,0.42,1,0,1,0,1,0,7,1,6
SQE,27.6.a,TLW,IE,0,0,0,0,0,0,0,2,0,0
SQE,27.6.b,TLW,IE,0,0,0,0,0,0,0,5,0,0
SQE,27.6.b_NK,TLW,IE,0,0,0,0,0,0,0,5,0,0
SQE,27.7.a,TLW,IE,0,0,0,0,0,0,0,0,0,0
SQE,27.7.b,TLW,IE,0.33,0,0,0,0,0,0,0,0,3
SQE,27.7.c,TLW,IE,0,0,0,0,0,0,0,0,0,1
SQE,27.7.c_NK,TLW,IE,0,0,0,0,0,0,0,0,0,1
SQE,27.7.f,TLW,IE,0,0,0,0,0,0,0,0,0,0
SQE,27.7.g,TLW,IE,0,0,0,1,0,0,0,0,0,0
SQE,27.7.j,TLW,IE,0.09,1,0,0,0,0,0,0,0,1
SQE,27.7.j.2,TLW,IE,0.09,1,0,0,0,0,0,0,0,0
SQE,27.7.j_NK,TLW,IE,0,0,0,0,0,0,0,0,0,1
SQE,27.7.k,TLW,IE,0,0,0,0,0,0,0,0,0,0
SQE,27.7.k_NK,TLW,IE,0,0,0,0,0,0,0,0,0,0
SQE,27.5,TLW,IS,114,0,0,0,0,2,0,7,0,0
SQE,27,TLW,IS,120,0,0,0,0,2,0,7,0,0
SQE,27.2,TLW,IS,6,0,0,0,0,0,0,0,0,0
SQE,27.2.a,TLW,IS,6,0,0,0,0,0,0,0,0,0
SQE,27.2.a.2,TLW,IS,6,0,0,0,0,0,0,0,0,0
SQE,27.5.a,TLW,IS,0,0,0,0,0,2,0,7,0,0
SQE,27.5.a_NK,TLW,IS,0,0,0,0,0,2,0,7,0,0
SQE,27.5.b,TLW,IS,114,0,0,0,0,0,0,0,0,0
SQE,27.5.b.1,TLW,IS,114,0,0,0,0,0,0,0,0,0
SQE,27.5.b.1.a,TLW,IS,114,0,0,0,0,0,0,0,0,0
SQE,27_NK,TLW,IS,0,0,0,0,0,0,0,0,0,0
SQE,27.1,TLW,NO,0,0,0,0,0,0,0,0,0,0
SQE,27.2,TLW,NO,0,0,0,0,0,1,0,1,0,0
SQE,27.3,TLW,NO,4.6,0.37,1,1,1,1,0,1,0,0
SQE,27.4,TLW,NO,8.51,6.43,4,1,1,2,1,1,0,0
SQE,27,TLW,NO,15.65,6.8,5,1,2,4,1,2,0,0
SQE,27.1_NK,TLW,NO,0,0,0,0,0,0,0,0,0,0
SQE,27.2.a,TLW,NO,0,0,0,0,0,1,0,1,0,0
SQE,27.2.a.2,TLW,NO,0,0,0,0,0,1,0,0,0,0
SQE,27.2.a_NK,TLW,NO,0,0,0,0,0,0,0,1,0,0
SQE,27.3.a,TLW,NO,4.6,0.37,1,1,1,1,0,1,0,0
SQE,27.4.a,TLW,NO,7.54,4.85,4,0,1,2,1,1,0,0
SQE,27.4.b,TLW,NO,0.97,1.57,0,0,0,0,0,0,0,0
SQE,27.4.c,TLW,NO,0,0.01,0,0,0,0,0,0,0,0
SQE,27.5,TLW,NO,1.02,0,0,0,0,0,0,0,0,0
SQE,27.5.b,TLW,NO,1.02,0,0,0,0,0,0,0,0,0
SQE,27.5.b.2,TLW,NO,1.02,0,0,0,0,0,0,0,0,0
SQE,27.6,TLW,NO,1.52,0,0,0,0,0,0,0,0,0
SQE,27.6.a,TLW,NO,1.52,0,0,0,0,0,0,0,0,0
SQE,27_NK,TLW,NO,0,0,0,0,0,0,0,0,0,0
SQF,27.4,TLW,NL,0,5,0,0,0,0,0,0,0,0
SQF,27.7,TLW,NL,0,9,0,0,0,0,0,0,0,0
SQF,27,TLW,NL,0,14,0,0,0,0,0,0,0,0
SQF,27.4.c,TLW,NL,0,5,0,0,0,0,0,0,0,0
SQF,27.7.d,TLW,NL,0,9,0,0,0,0,0,0,0,0
SQF,27.9,TLW,PT,0,0,0,0,0,0,0,0,0,0
SQF,27,TLW,PT,202.02,406,476,226,668,554,455,664,721,472
SQF,27.1,TLW,PT,202.02,406,476,226,668,554,455,664,721,472
SQF,27.10.a,TLW,PT,202.02,406,476,226,668,0,455,664,0,0
SQF,27.10.a.2,TLW,PT,202.02,406,476,226,668,0,0,0,0,0
SQF,27.10.a_NK,TLW,PT,0,0,0,0,0,0,455,664,0,0
SQF,27.10_NK,TLW,PT,0,0,0,0,0,554,0,0,721,472
SQF,27.9.a,TLW,PT,0,0,0,0,0,0,0,0,0,0
SQI,27.4,TLW,DE,0,0,0,0,0,0,0,0,0,0
SQI,27.7,TLW,DE,0,0,0,0,0,13,0,0,0,0
SQI,27,TLW,DE,0,0,0,0,0,13,0,0,0,0
SQI,27.4.b,TLW,DE,0,0,0,0,0,0,0,0,0,0
SQI,27.7.j,TLW,DE,0,0,0,0,0,13,0,0,0,0
SQI,27.7.j.1,TLW,DE,0,0,0,0,0,13,0,0,0,0
SQI,27.3,TLW,DK,0,0,0,0,0,0,0,0,0,0
SQI,27.4,TLW,DK,0,0,0,0,0,0,0,0,0,0
SQI,27,TLW,DK,0,0,0,0,0,0,0,0,0,0
SQI,27.3.a,TLW,DK,0,0,0,0,0,0,0,0,0,0
SQI,27.3.c.22,TLW,DK,0,0,0,0,0,0,0,0,0,0
SQI,27.4.a,TLW,DK,0,0,0,0,0,0,0,0,0,0
SQI,27.4.b,TLW,DK,0,0,0,0,0,0,0,0,0,0
SQI,27.4.c,TLW,DK,0,0,0,0,0,0,0,0,0,0
SQI,27.12,TLW,ES,0,0,0,0,0,8,0,0,0,0
SQI,27.14,TLW,ES,0,0,0,0,0,55,0,53,0,0
SQI,27.3,TLW,ES,0,0,0,0,0,0,0,0,0,0
SQI,27.4,TLW,ES,0,0,0,0,0,0,0,0,0,0
SQI,27.6,TLW,ES,0,1,0,0,1,2,6,12,0,0
SQI,27.7,TLW,ES,925.46,571,1846,1024,2246,2686,2587,2468,791,401
SQI,27.8,TLW,ES,528.4,1314,4200,4819,2855,1560,826,640,342,305
SQI,27.9,TLW,ES,247.49,824,2573,2308,402,267,124,165,64,61
SQI,27,TLW,ES,1701.35,2710,8619,8151,5504,4578,3542,3338,1197,766
SQI,27.1,TLW,ES,0,0,0,0,0,0,0,0,0,0
SQI,27.10.a,TLW,ES,0,0,0,0,0,0,0,0,0,0
SQI,27.10.a.1,TLW,ES,0,0,0,0,0,0,0,0,0,0
SQI,27.10_NK,TLW,ES,0,0,0,0,0,0,0,0,0,0
SQI,27.12.a,TLW,ES,0,0,0,0,0,0,0,0,0,0
SQI,27.12.a.1,TLW,ES,0,0,0,0,0,0,0,0,0,0
SQI,27.12_NK,TLW,ES,0,0,0,0,0,8,0,0,0,0
SQI,27.14.b,TLW,ES,0,0,0,0,0,55,0,53,0,0
SQI,27.14.b_NK,TLW,ES,0,0,0,0,0,55,0,53,0,0
SQI,27.3.d,TLW,ES,0,0,0,0,0,0,0,0,0,0
SQI,27.3.d_NK,TLW,ES,0,0,0,0,0,0,0,0,0,0
SQI,27.4.a,TLW,ES,0,0,0,0,0,0,0,0,0,0
SQI,27.4.b,TLW,ES,0,0,0,0,0,0,0,0,0,0
SQI,27.6.a,TLW,ES,0,0,0,0,0,0,1,0,0,0
SQI,27.6.b,TLW,ES,0,1,0,0,1,2,5,12,0,0
SQI,27.6.b.1,TLW,ES,0,1,0,0,0,0,0,0,0,0
SQI,27.6.b.2,TLW,ES,0,0,0,0,0,0,0,0,0,0
SQI,27.6.b_NK,TLW,ES,0,0,0,0,1,2,5,12,0,0
SQI,27.7.b,TLW,ES,32.47,14,22,9,48,54,38,65,28,2
SQI,27.7.c,TLW,ES,102.99,22,121,83,292,320,164,462,83,33
SQI,27.7.c.2,TLW,ES,102.99,22,121,81,0,0,0,0,0,0
SQI,27.7.c_NK,TLW,ES,0,0,0,2,292,320,164,462,83,33
SQI,27.7.e,TLW,ES,0,0,0,0,0,0,0,0,0,0
SQI,27.7.f,TLW,ES,0,0,0,0,0,0,0,0,0,0
SQI,27.7.g,TLW,ES,0.02,0,6,8,7,1,14,8,0,13
SQI,27.7.h,TLW,ES,6.85,16,39,17,33,51,75,46,20,5
SQI,27.7.j,TLW,ES,782.12,516,1598,860,1710,2058,2238,1712,555,319
SQI,27.7.j.1,TLW,ES,0,0,1,0,0,0,0,0,0,0
SQI,27.7.j.2,TLW,ES,782.12,516,1598,780,0,0,0,0,0,0
SQI,27.7.j_NK,TLW,ES,0,0,0,80,1710,2058,2238,1712,555,319
SQI,27.7.k,TLW,ES,1.01,3,59,48,155,202,58,175,105,30
SQI,27.7.k.2,TLW,ES,1.01,3,59,39,0,0,0,0,0,0
SQI,27.7.k_NK,TLW,ES,0,0,0,9,155,202,58,175,105,30
SQI,27.8.a,TLW,ES,21.25,12,39,245,966,484,556,327,184,100
SQI,27.8.b,TLW,ES,64.95,24,60,126,297,164,84,71,30,54
SQI,27.8.c,TLW,ES,428.71,1272,4084,4418,1531,886,128,195,85,105
SQI,27.8.d,TLW,ES,13.49,7,13,22,61,27,58,47,44,46
SQI,27.8.d.1,TLW,ES,0,0,0,0,0,27,58,0,0,0
SQI,27.8.d.2,TLW,ES,13.49,7,13,13,0,0,0,0,0,0
SQI,27.8.d_NK,TLW,ES,0,0,0,8,61,0,0,47,44,46
SQI,27.8.e,TLW,ES,0,0,4,9,0,0,0,0,0,0
SQI,27.8.e.1,TLW,ES,0,0,4,9,0,0,0,0,0,0
SQI,27.8.e_NK,TLW,ES,0,0,0,0,0,0,0,0,0,0
SQI,27.8_NK,TLW,ES,0,0,0,0,0,0,0,0,0,0
SQI,27.9.a,TLW,ES,247.49,823,2572,2307,402,267,124,165,64,61
SQI,27.9.b,TLW,ES,0,1,1,1,0,0,0,0,0,0
SQI,27.9.b.1,TLW,ES,0,1,1,1,0,0,0,0,0,0
SQI,27.9.b.2,TLW,ES,0,0,1,0,0,0,0,0,0,0
SQI,27.9.b_NK,TLW,ES,0,0,0,0,0,0,0,0,0,0
SQI,27.9_NK,TLW,ES,0,0,0,0,0,0,0,0,0,0
SQI,27.12,TLW,FO,0,0,0,0,0,0,87,0,0,0
SQI,27.5,TLW,FO,100.064,62,50,0,0,51,1,41,0,0
SQI,27.6,TLW,FO,63,0,0,0,0,21,120,250,0,0
SQI,27,TLW,FO,172.064,62,50,0,0,72,208,291,0,0
SQI,27.12_NK,TLW,FO,0,0,0,0,0,0,87,0,0,0
SQI,27.5.b,TLW,FO,100.064,62,50,0,0,51,1,41,0,0
SQI,27.5.b.1,TLW,FO,90.064,62,50,0,0,51,1,0,0,0
SQI,27.5.b.1_NK,TLW,FO,90.064,62,50,0,0,51,1,0,0,0
SQI,27.5.b.2,TLW,FO,10,0,0,0,0,0,1,41,0,0
SQI,27.6.a,TLW,FO,63,0,0,0,0,21,120,250,0,0
SQI,27.7,TLW,FO,9,0,0,0,0,0,0,0,0,0
SQI,27.7.c,TLW,FO,9,0,0,0,0,0,0,0,0,0
SQI,27.7.c_NK,TLW,FO,9,0,0,0,0,0,0,0,0,0
SQI,27.6,TLW,IE,1.24,0,0,0,1,2,2,4,0,4
SQI,27.7,TLW,IE,9.55,11,53,17,15,50,16,18,14,13
SQI,27,TLW,IE,10.79,12,53,17,16,51,18,22,14,18
SQI,27.6.a,TLW,IE,0,0,0,0,0,2,2,1,0,4
SQI,27.6.b,TLW,IE,1.24,0,0,0,1,0,0,3,0,1
SQI,27.6.b.1,TLW,IE,1.2,0,0,0,0,0,0,0,0,0
SQI,27.6.b.2,TLW,IE,0.04,0,0,0,0,0,0,0,0,0
SQI,27.6.b_NK,TLW,IE,0,0,0,0,1,0,0,3,0,1
SQI,27.7.a,TLW,IE,0,0,0,0,0,0,0,1,0,0
SQI,27.7.b,TLW,IE,0,0,0,2,1,8,4,1,1,10
SQI,27.7.c,TLW,IE,5.16,2,9,4,1,2,5,1,0,1
SQI,27.7.c.2,TLW,IE,5.16,2,9,4,0,0,0,0,0,0
SQI,27.7.c_NK,TLW,IE,0,0,0,0,1,2,5,1,0,1
SQI,27.7.e,TLW,IE,0,0,0,0,0,0,0,0,0,0
SQI,27.7.f,TLW,IE,0,0,0,0,0,0,0,0,0,0
SQI,27.7.g,TLW,IE,0,0,0,3,3,1,1,2,1,1
SQI,27.7.h,TLW,IE,1.52,1,2,0,0,0,0,0,0,0
SQI,27.7.j,TLW,IE,2.87,8,41,8,10,39,5,13,11,1
SQI,27.7.j.2,TLW,IE,2.87,8,41,8,0,0,0,0,0,0
SQI,27.7.j_NK,TLW,IE,0,0,0,0,10,39,5,13,11,1
SQI,27.7.k,TLW,IE,0,0,0,0,0,0,1,1,0,1
SQI,27.7.k.2,TLW,IE,0,0,0,0,0,0,0,0,0,0
SQI,27.7.k_NK,TLW,IE,0,0,0,0,0,0,1,1,0,1
SQI,27.4,TLW,NL,0,19,0,0,0,0,0,0,0,0
SQI,27.7,TLW,NL,0,1,0,0,0,0,0,0,0,0
SQI,27,TLW,NL,0,21,0,0,0,0,0,0,0,0
SQI,27.4.b,TLW,NL,0,1,0,0,0,0,0,0,0,0
SQI,27.4.c,TLW,NL,0,18,0,0,0,0,0,0,0,0
SQI,27.7.b,TLW,NL,0,0,0,0,0,0,0,0,0,0
SQI,27.7.d,TLW,NL,0,1,0,0,0,0,0,0,0,0
SQI,27.14,TLW,PT,0,0,0,0,0,0,0,0,0,1
SQI,27.8,TLW,PT,28.16,9,170,82,1,0,0,0,0,0
SQI,27.9,TLW,PT,7.53,39,60,54,11,4,2,5,0,0
SQI,27,TLW,PT,35.69,48,231,137,12,4,2,5,0,1
SQI,27.14.b,TLW,PT,0,0,0,0,0,0,0,0,0,1
SQI,27.14.b_NK,TLW,PT,0,0,0,0,0,0,0,0,0,1
SQI,27.8.b,TLW,PT,0.45,0,0,0,0,0,0,0,0,0
SQI,27.8.c,TLW,PT,27.71,9,170,82,1,0,0,0,0,0
SQI,27.9.a,TLW,PT,7.53,39,60,54,11,4,2,5,0,0
SQI,27.9_NK,TLW,PT,0,0,0,0,0,0,0,0,0,0
SQI,27.5,TLW,RU,0,1,0,0,0,0,0,0,0,0
SQI,27,TLW,RU,1,1,0,0,0,0,0,0,0,0
SQI,27.5.b,TLW,RU,0,1,0,0,0,0,0,0,0,0
SQI,27.5.b_NK,TLW,RU,0,1,0,0,0,0,0,0,0,0
SQI,27.6,TLW,RU,1,0,0,0,0,0,0,0,0,0
SQI,27.6.b,TLW,RU,1,0,0,0,0,0,0,0,0,0
SQI,27.6.b_NK,TLW,RU,1,0,0,0,0,0,0,0,0,0
SQL,27.7,TLW,IE,0,0,0,3,0,0,0,0,0,0
SQL,27,TLW,IE,0,0,0,3,0,0,0,0,0,0
SQL,27.7.g,TLW,IE,0,0,0,0,0,0,0,0,0,0
SQL,27.7.j,TLW,IE,0,0,0,2,0,0,0,0,0,0
SQL,27.7.j.2,TLW,IE,0,0,0,2,0,0,0,0,0,0
SQL,27.4,TLW,NL,0.1,0,0,0,0,0,0,0,0,0
SQL,27,TLW,NL,0.1,0,0,0,0,0,0,0,0,0
SQL,27.4.c,TLW,NL,0.1,0,0,0,0,0,0,0,0,0
SQL,27.9,TLW,PT,0,0,0,0,0,1,0,0,0,0
SQL,27,TLW,PT,0,0,0,0,0,1,0,0,0,0
SQL,27.9.a,TLW,PT,0,0,0,0,0,1,0,0,0,0
SQM,27.8,TLW,ES,72.46,78,89,0,0,0,0,0,0,0
SQM,27.9,TLW,ES,54.6,8,2,0,0,0,0,0,0,0
SQM,27,TLW,ES,127.06,86,91,0,0,0,0,0,0,0
SQM,27.8.c,TLW,ES,72.46,78,89,0,0,0,0,0,0,0
SQM,27.9.a,TLW,ES,54.6,8,2,0,0,0,0,0,0,0
SQM,27.4,TLW,FR,0,0,0,0,0,0,0,0,0,0
SQM,27.6,TLW,FR,0,0,0,0,0,0,0,0,0,0
SQM,27.7,TLW,FR,0,0,0,0,0,0,0,0,0,0
SQM,27.8,TLW,FR,0,0,0,0,0,0,0,0,0,0
SQM,27,TLW,FR,0,0,0,0,0,0,0,0,0,0
SQM,27.4.a,TLW,FR,0,0,0,0,0,0,0,0,0,0
SQM,27.6.a,TLW,FR,0,0,0,0,0,0,0,0,0,0
SQM,27.7.a,TLW,FR,0,0,0,0,0,0,0,0,0,0
SQM,27.7.b,TLW,FR,0,0,0,0,0,0,0,0,0,0
SQM,27.7.c,TLW,FR,0,0,0,0,0,0,0,0,0,0
SQM,27.7.c_NK,TLW,FR,0,0,0,0,0,0,0,0,0,0
SQM,27.7.d,TLW,FR,0,0,0,0,0,0,0,0,0,0
SQM,27.7.e,TLW,FR,0,0,0,0,0,0,0,0,0,0
SQM,27.7.f,TLW,FR,0,0,0,0,0,0,0,0,0,0
SQM,27.7.g,TLW,FR,0,0,0,0,0,0,0,0,0,0
SQM,27.7.h,TLW,FR,0,0,0,0,0,0,0,0,0,0
SQM,27.7.j,TLW,FR,0,0,0,0,0,0,0,0,0,0
SQM,27.7.j_NK,TLW,FR,0,0,0,0,0,0,0,0,0,0
SQM,27.7.k,TLW,FR,0,0,0,0,0,0,0,0,0,0
SQM,27.7.k_NK,TLW,FR,0,0,0,0,0,0,0,0,0,0
SQM,27.8.a,TLW,FR,0,0,0,0,0,0,0,0,0,0
SQM,27.8.b,TLW,FR,0,0,0,0,0,0,0,0,0,0
SQM,27.8.c,TLW,FR,0,0,0,0,0,0,0,0,0,0
SQM,27.8.d,TLW,FR,0,0,0,0,0,0,0,0,0,0
SQM,27.8.d_NK,TLW,FR,0,0,0,0,0,0,0,0,0,0
SQM,27.8_NK,TLW,FR,0,0,0,0,0,0,0,0,0,0
SQM,27_NK,TLW,FR,0,0,0,0,0,0,0,0,0,0
SQR,27.3,TLW,DE,0,0,0,0,0,0,0,0,0,0
SQR,27.4,TLW,DE,5.33,3,0,3,8,3,2,3,5,0
SQR,27,TLW,DE,5.33,3,0,3,8,3,3,3,5,0
SQR,27.3.a,TLW,DE,0,0,0,0,0,0,0,0,0,0
SQR,27.4.b,TLW,DE,4.57,3,0,3,8,3,2,3,5,0
SQR,27.4.c,TLW,DE,0.75,0,0,0,0,0,0,0,0,0
SQR,27.7,TLW,ES,0,0,5,0,0,0,0,0,0,0
SQR,27.8,TLW,ES,27.07,33,86,0,0,0,0,0,0,0
SQR,27.9,TLW,ES,208.84,134,102,0,0,0,0,0,0,0
SQR,27,TLW,ES,235.97,167,193,0,0,0,0,0,0,0
SQR,27.1,TLW,ES,0.06,0,0,0,0,0,0,0,0,0
SQR,27.10.a,TLW,ES,0.06,0,0,0,0,0,0,0,0,0
SQR,27.10.a.1,TLW,ES,0.06,0,0,0,0,0,0,0,0,0
SQR,27.7.h,TLW,ES,0,0,1,0,0,0,0,0,0,0
SQR,27.7.j,TLW,ES,0,0,4,0,0,0,0,0,0,0
SQR,27.7.j.2,TLW,ES,0,0,4,0,0,0,0,0,0,0
SQR,27.7.k,TLW,ES,0,0,1,0,0,0,0,0,0,0
SQR,27.7.k.2,TLW,ES,0,0,1,0,0,0,0,0,0,0
SQR,27.8.a,TLW,ES,0,0,5,0,0,0,0,0,0,0
SQR,27.8.b,TLW,ES,0,2,13,0,0,0,0,0,0,0
SQR,27.8.c,TLW,ES,27.07,31,68,0,0,0,0,0,0,0
SQR,27.8.d,TLW,ES,0,0,0,0,0,0,0,0,0,0
SQR,27.8.d.2,TLW,ES,0,0,0,0,0,0,0,0,0,0
SQR,27.9.a,TLW,ES,208.84,134,102,0,0,0,0,0,0,0
SQR,27.9.b,TLW,ES,0,0,0,0,0,0,0,0,0,0
SQR,27.9.b.1,TLW,ES,0,0,0,0,0,0,0,0,0,0
SQR,27.9.b.2,TLW,ES,0,0,0,0,0,0,0,0,0,0
SQR,27.6,TLW,IE,0,0,0,0,0,0,0,0,0,0
SQR,27.7,TLW,IE,0,0,0,0,0,0,0,0,0,0
SQR,27,TLW,IE,0,0,0,0,0,0,0,0,0,0
SQR,27.6.a,TLW,IE,0,0,0,0,0,0,0,0,0,0
SQR,27.7.a,TLW,IE,0,0,0,0,0,0,0,0,0,0
SQR,27.7.b,TLW,IE,0,0,0,0,0,0,0,0,0,0
SQR,27.7.g,TLW,IE,0,0,0,0,0,0,0,0,0,0
SQR,27.7.j,TLW,IE,0,0,0,0,0,0,0,0,0,0
SQR,27.7.j_NK,TLW,IE,0,0,0,0,0,0,0,0,0,0
SQR,27.4,TLW,NL,71.4,83,0,0,0,0,0,0,0,0
SQR,27.6,TLW,NL,68.6,1,0,0,0,0,0,0,0,0
SQR,27.7,TLW,NL,408.8,199,0,0,0,0,0,0,0,0
SQR,27,TLW,NL,555,282,0,0,0,0,0,0,0,0
SQR,27.3,TLW,NL,6.2,0,0,0,0,0,0,0,0,0
SQR,27.3.a,TLW,NL,6.2,0,0,0,0,0,0,0,0,0
SQR,27.4.b,TLW,NL,18.8,6,0,0,0,0,0,0,0,0
SQR,27.4.c,TLW,NL,52.6,77,0,0,0,0,0,0,0,0
SQR,27.6.a,TLW,NL,68.6,1,0,0,0,0,0,0,0,0
SQR,27.7.b,TLW,NL,0.1,0,0,0,0,0,0,0,0,0
SQR,27.7.c,TLW,NL,5.9,0,0,0,0,0,0,0,0,0
SQR,27.7.c.2,TLW,NL,5.9,0,0,0,0,0,0,0,0,0
SQR,27.7.d,TLW,NL,335.1,198,0,0,0,0,0,0,0,0
SQR,27.7.e,TLW,NL,25.3,0,0,0,0,0,0,0,0,0
SQR,27.7.j,TLW,NL,42.4,0,0,0,0,0,0,0,0,0
SQR,27.7.j.2,TLW,NL,42.4,0,0,0,0,0,0,0,0,0
SQR,27.8,TLW,PT,1.97,0,30,17,3,0,0,0,0,0
SQR,27.9,TLW,PT,310.9,158,119,271,227,210,206,344,0,0
SQR,27,TLW,PT,312.87,159,148,288,230,210,206,344,0,0
SQR,27.1,TLW,PT,0,1,0,0,0,0,0,0,0,0
SQR,27.10.a,TLW,PT,0,1,0,0,0,0,0,0,0,0
SQR,27.10.a.1,TLW,PT,0,0,0,0,0,0,0,0,0,0
SQR,27.10.a.2,TLW,PT,0,1,0,0,0,0,0,0,0,0
SQR,27.8.b,TLW,PT,0.7,0,0,0,0,0,0,0,0,0
SQR,27.8.c,TLW,PT,1.27,0,30,17,3,0,0,0,0,0
SQR,27.9.a,TLW,PT,310.9,158,119,268,227,210,206,344,0,0
SQR,27.9.b,TLW,PT,0,0,0,0,0,0,0,0,0,0
SQR,27.9.b.1,TLW,PT,0,0,0,0,0,0,0,0,0,0
SQR,27.9.b.2,TLW,PT,0,0,0,0,0,0,0,0,0,0
SQR,27.9_NK,TLW,PT,0,0,0,3,0,0,0,0,0,0
SQS,27.6,TLW,IE,0,0,0,1,0,0,0,0,0,0
SQS,27.7,TLW,IE,0,0,5,4,0,0,0,0,0,0
SQS,27,TLW,IE,0,0,5,5,0,0,0,0,0,0
SQS,27.6.a,TLW,IE,0,0,0,0,0,0,0,0,0,0
SQS,27.6.b,TLW,IE,0,0,0,1,0,0,0,0,0,0
SQS,27.6.b.2,TLW,IE,0,0,0,1,0,0,0,0,0,0
SQS,27.7.a,TLW,IE,0,0,3,1,0,0,0,0,0,0
SQS,27.7.b,TLW,IE,0,0,0,0,0,0,0,0,0,0
SQS,27.7.g,TLW,IE,0,0,0,1,0,0,0,0,0,0
SQS,27.7.h,TLW,IE,0,0,0,0,0,0,0,0,0,0
SQS,27.7.j,TLW,IE,0,0,1,1,0,0,0,0,0,0
SQS,27.7.j.2,TLW,IE,0,0,1,1,0,0,0,0,0,0
SQS,27.3,TLW,NL,6.1,0,0,0,0,0,0,0,0,0
SQS,27.4,TLW,NL,39.8,127,4,3,3,0,0,0,0,0
SQS,27.7,TLW,NL,252.3,352,47,35,32,0,0,0,0,0
SQS,27,TLW,NL,299.7,478,51,38,35,0,0,0,0,0
SQS,27.3.a,TLW,NL,6.1,0,0,0,0,0,0,0,0,0
SQS,27.4.b,TLW,NL,10.9,10,1,1,1,0,0,0,0,0
SQS,27.4.c,TLW,NL,28.9,117,3,2,2,0,0,0,0,0
SQS,27.7.d,TLW,NL,242.5,351,44,34,29,0,0,0,0,0
SQS,27.7.e,TLW,NL,9.8,0,3,1,3,0,0,0,0,0
SQS,27.8,TLW,NL,1.5,0,0,0,0,0,0,0,0,0
SQS,27.8.d,TLW,NL,1.5,0,0,0,0,0,0,0,0,0
SQS,27.8.d_NK,TLW,NL,1.5,0,0,0,0,0,0,0,0,0
SQU,27.2,TLW,DE,0,0,0,0,0,0,0,0,0,0
SQU,27.3,TLW,DE,1.28,0,0,0,0,0,0,1,1,2
SQU,27.4,TLW,DE,13.29,8,1,4,4,8,7,6,18,14
SQU,27.5,TLW,DE,0,0,0,0,0,0,0,0,0,0
SQU,27.6,TLW,DE,10.3,0,0,0,0,0,0,4,0,0
SQU,27.7,TLW,DE,9.8,0,1,0,0,0,1,0,0,0
SQU,27,TLW,DE,34.67,8,3,4,4,8,8,11,19,16
SQU,27.2.a,TLW,DE,0,0,0,0,0,0,0,0,0,0
SQU,27.2.a_NK,TLW,DE,0,0,0,0,0,0,0,0,0,0
SQU,27.3.a,TLW,DE,1.28,0,0,0,0,0,0,1,1,2
SQU,27.4.a,TLW,DE,2.67,1,1,1,1,1,0,2,1,1
SQU,27.4.b,TLW,DE,9.8,7,1,3,3,7,6,5,16,12
SQU,27.4.c,TLW,DE,0.82,0,0,0,0,0,0,0,0,1
SQU,27.5.a,TLW,DE,0,0,0,0,0,0,0,0,0,0
SQU,27.5.a_NK,TLW,DE,0,0,0,0,0,0,0,0,0,0
SQU,27.5.b,TLW,DE,0,0,0,0,0,0,0,0,0,0
SQU,27.5.b.1,TLW,DE,0,0,0,0,0,0,0,0,0,0
SQU,27.5.b.1.a,TLW,DE,0,0,0,0,0,0,0,0,0,0
SQU,27.6.a,TLW,DE,10.3,0,0,0,0,0,0,4,0,0
SQU,27.7.j,TLW,DE,9.8,0,1,0,0,0,1,0,0,0
SQU,27.7.j.2,TLW,DE,9.8,0,0,0,0,0,1,0,0,0
SQU,27.7.j_NK,TLW,DE,0,0,1,0,0,0,0,0,0,0
SQU,27.6,TLW,ES,0,0,0,0,9,0,0,16,1,2
SQU,27.7,TLW,ES,28.26,18,65,51,150,90,264,431,306,250
SQU,27.8,TLW,ES,15.87,10,40,108,89,199,113,185,143,113
SQU,27.9,TLW,ES,3.98,4,4,5,18,31,47,35,33,41
SQU,27,TLW,ES,48.11,32,109,165,265,319,423,667,483,406
SQU,27.1,TLW,ES,0,0,0,0,0,0,0,0,0,0
SQU,27.10.a,TLW,ES,0,0,0,0,0,0,0,0,0,0
SQU,27.10.a.2,TLW,ES,0,0,0,0,0,0,0,0,0,0
SQU,27.10.b,TLW,ES,0,0,0,0,0,0,0,0,0,0
SQU,27.6.a,TLW,ES,0,0,0,0,0,0,0,0,0,2
SQU,27.6.b,TLW,ES,0,0,0,0,9,0,0,16,1,0
SQU,27.6.b_NK,TLW,ES,0,0,0,0,9,0,0,16,1,0
SQU,27.7.b,TLW,ES,0,0,0,2,1,15,11,15,9,20
SQU,27.7.c,TLW,ES,0.13,3,1,2,8,19,42,84,28,30
SQU,27.7.c.2,TLW,ES,0.13,3,1,2,0,0,0,0,0,0
SQU,27.7.c_NK,TLW,ES,0,0,0,0,8,19,42,84,28,30
SQU,27.7.e,TLW,ES,0,0,0,0,0,0,0,0,0,0
SQU,27.7.f,TLW,ES,0,0,0,0,0,0,0,0,0,0
SQU,27.7.g,TLW,ES,0,0,0,1,0,0,0,0,0,0
SQU,27.7.h,TLW,ES,0,0,1,0,11,0,0,19,2,0
